:START_ID,:END_ID,weight:double,type
n10131,n28167,95.6237,FUNDED_BY
n20631,n25740,50.9668,FOLLOWS
n23804,n1623,50.5416,FOLLOWS
n26203,n19020,60.2842,FOLLOWS
n7002,n7867,17.2365,DEVELOPS
n13644,n650,35.1971,BELONGS_TO
n13314,n1390,15.0372,BELONGS_TO
n4919,n25062,45.4296,DEVELOPS
n28653,n25374,91.6032,FOLLOWS
n28315,n8445,15.1797,DEVELOPS
n11613,n4484,91.2533,FOLLOWS
n4634,n5621,74.9359,DEVELOPS
n1679,n10407,28.6279,DEVELOPS
n16187,n23271,3.5515,FOLLOWS
n22189,n751,25.1348,DEVELOPS
n15369,n6669,57.4388,DEVELOPS
n5621,n707,33.5225,DEVELOPS
n4542,n26308,5.4426,BELONGS_TO
n25516,n26710,61.1925,BELONGS_TO
n18575,n9776,88.1841,BELONGS_TO
n9865,n20637,25.6362,FUNDED_BY
n16507,n7185,36.8205,FUNDED_BY
n3978,n8145,74.133,FUNDED_BY
n707,n10455,38.8883,DEVELOPS
n13575,n24851,37.8803,FOLLOWS
n16287,n12261,49.0099,DEVELOPS
n23579,n1451,53.1811,FUNDED_BY
n22941,n18328,18.5193,FUNDED_BY
n9637,n14421,21.038,FUNDED_BY
n7785,n3820,4.6901,FUNDED_BY
n12390,n6112,70.1787,FUNDED_BY
n23271,n7552,31.0414,FOLLOWS
n9463,n1142,76.1068,BELONGS_TO
n28127,n29602,90.1327,FOLLOWS
n19436,n26891,49.7491,FUNDED_BY
n10509,n4090,73.8184,FOLLOWS
n16352,n23040,6.2022,BELONGS_TO
n3821,n19715,80.0637,DEVELOPS
n16382,n8740,74.4211,DEVELOPS
n20943,n18825,6.5061,BELONGS_TO
n4294,n12750,24.5453,FOLLOWS
n6788,n4024,29.4789,FUNDED_BY
n21080,n10984,72.9296,BELONGS_TO
n3494,n26373,84.6464,FUNDED_BY
n18216,n7941,93.5624,FUNDED_BY
n7817,n5858,41.277,FOLLOWS
n29617,n24730,19.5881,FUNDED_BY
n12251,n4123,41.5953,BELONGS_TO
n382,n19483,93.2225,FOLLOWS
n7763,n7464,45.6321,FUNDED_BY
n362,n19197,71.4928,FUNDED_BY
n9770,n6895,62.452,BELONGS_TO
n5318,n29077,29.5504,BELONGS_TO
n1538,n14446,80.7423,BELONGS_TO
n7140,n23751,93.8788,FOLLOWS
n17846,n22920,56.2002,FUNDED_BY
n22285,n28043,32.4786,BELONGS_TO
n4846,n22692,30.7976,DEVELOPS
n9769,n19293,48.9934,BELONGS_TO
n2728,n9868,33.9809,FUNDED_BY
n29275,n8269,41.3007,FOLLOWS
n3336,n2673,76.2945,FUNDED_BY
n20707,n22118,69.1451,DEVELOPS
n8063,n24218,69.6323,DEVELOPS
n3989,n18478,14.7816,FUNDED_BY
n7416,n2079,11.6217,FUNDED_BY
n1057,n5456,35.7705,BELONGS_TO
n17007,n11404,22.6875,DEVELOPS
n27274,n3414,72.3043,FUNDED_BY
n19419,n20961,99.5888,FOLLOWS
n27788,n17894,70.8108,FOLLOWS
n22029,n28055,93.1557,BELONGS_TO
n11849,n12514,90.5909,FUNDED_BY
n18936,n15268,57.6492,DEVELOPS
n20439,n9865,59.4205,FOLLOWS
n6556,n23423,7.7007,FUNDED_BY
n24760,n796,75.9452,BELONGS_TO
n19817,n23826,30.0591,FOLLOWS
n19105,n18273,31.6041,DEVELOPS
n26773,n13812,23.5411,DEVELOPS
n12701,n22849,95.2343,DEVELOPS
n14506,n16582,63.7483,DEVELOPS
n27871,n23862,33.9273,DEVELOPS
n8251,n6005,26.0411,BELONGS_TO
n23734,n21946,7.547,BELONGS_TO
n5630,n18478,27.2158,DEVELOPS
n20676,n29240,28.6647,DEVELOPS
n19594,n644,75.2647,FOLLOWS
n8622,n10855,3.4569,DEVELOPS
n18790,n21426,45.5165,DEVELOPS
n25707,n2631,97.8127,DEVELOPS
n20431,n6569,74.9738,DEVELOPS
n9233,n23509,0.7017,BELONGS_TO
n21048,n19577,3.7293,FOLLOWS
n19226,n14558,64.933,BELONGS_TO
n694,n14223,85.7556,FOLLOWS
n11325,n12471,31.0581,FOLLOWS
n28880,n11982,44.0881,FUNDED_BY
n28854,n22409,89.7855,DEVELOPS
n29879,n5541,22.0723,FOLLOWS
n15429,n23086,17.8586,FUNDED_BY
n22372,n7822,91.7268,FOLLOWS
n14596,n23588,1.6537,FUNDED_BY
n7440,n14675,48.8803,BELONGS_TO
n19833,n23896,46.1038,BELONGS_TO
n27778,n19082,68.3732,FUNDED_BY
n3653,n15924,72.7767,FOLLOWS
n15246,n23891,72.1853,BELONGS_TO
n21765,n20267,54.4585,BELONGS_TO
n17444,n21092,91.4206,DEVELOPS
n6953,n28662,46.5865,FOLLOWS
n5251,n26722,41.7987,FOLLOWS
n8963,n5904,15.058,DEVELOPS
n6106,n29577,22.5972,FUNDED_BY
n20605,n26805,36.4634,FUNDED_BY
n28788,n15039,41.246,DEVELOPS
n14639,n6986,74.9397,DEVELOPS
n25047,n1838,37.6373,FUNDED_BY
n11053,n13837,69.8146,FUNDED_BY
n473,n15096,78.6697,DEVELOPS
n8103,n14191,9.7618,FOLLOWS
n6524,n19554,22.8697,BELONGS_TO
n25115,n21133,94.8926,DEVELOPS
n15992,n4927,13.0642,FUNDED_BY
n24329,n27763,4.5625,FUNDED_BY
n9770,n3494,19.5186,DEVELOPS
n19644,n4029,82.3274,FUNDED_BY
n21133,n6906,96.499,FOLLOWS
n14077,n25047,64.4682,BELONGS_TO
n21717,n23315,6.8843,FUNDED_BY
n9396,n16598,32.8131,FOLLOWS
n17516,n11836,98.5242,BELONGS_TO
n22506,n19713,62.0629,DEVELOPS
n5780,n12043,51.1809,FUNDED_BY
n27907,n14639,45.479,FUNDED_BY
n14446,n19461,62.0291,BELONGS_TO
n22129,n28675,7.6907,DEVELOPS
n13334,n9608,56.4235,BELONGS_TO
n23116,n28736,49.8229,FOLLOWS
n25220,n4156,65.5859,FUNDED_BY
n12848,n18510,79.3092,DEVELOPS
n24174,n16472,67.7929,BELONGS_TO
n15429,n2747,40.6921,FUNDED_BY
n6929,n16188,54.3577,FUNDED_BY
n9435,n11638,27.8733,FUNDED_BY
n11325,n3669,0.2219,BELONGS_TO
n16439,n21737,51.6771,BELONGS_TO
n15318,n21792,49.1874,FOLLOWS
n19823,n15337,87.4416,DEVELOPS
n10199,n17070,60.2355,FOLLOWS
n8856,n9405,30.3457,FOLLOWS
n1132,n5192,19.3924,FOLLOWS
n25159,n26141,66.6571,DEVELOPS
n18733,n8193,45.8173,FOLLOWS
n9778,n479,78.3038,FOLLOWS
n5980,n4942,48.9266,BELONGS_TO
n8219,n24595,33.4802,FOLLOWS
n21946,n19306,18.8042,FOLLOWS
n4049,n15269,98.5748,BELONGS_TO
n24716,n14596,44.9182,DEVELOPS
n17070,n8606,69.1665,DEVELOPS
n8098,n250,69.1762,FUNDED_BY
n9533,n15539,96.2036,FUNDED_BY
n21080,n22770,98.8288,FOLLOWS
n29487,n26429,78.1511,BELONGS_TO
n12458,n1115,67.8867,BELONGS_TO
n16503,n17657,53.947,FUNDED_BY
n20747,n25231,65.4987,BELONGS_TO
n25408,n17657,51.3222,DEVELOPS
n3340,n15951,4.8384,FUNDED_BY
n23721,n12014,49.9012,FUNDED_BY
n29137,n11331,44.076,BELONGS_TO
n27686,n17543,40.1527,FUNDED_BY
n7601,n24940,2.594,FUNDED_BY
n15932,n4320,25.1904,DEVELOPS
n3805,n27818,99.845,FOLLOWS
n22898,n3846,77.2681,DEVELOPS
n22611,n477,61.9171,BELONGS_TO
n13551,n12512,21.3312,FUNDED_BY
n28563,n18556,76.982,BELONGS_TO
n8269,n4049,92.8236,BELONGS_TO
n28786,n11164,86.267,FOLLOWS
n21879,n26828,37.4669,FOLLOWS
n25656,n11396,59.3257,BELONGS_TO
n24922,n5381,72.9225,BELONGS_TO
n16228,n1369,34.5344,BELONGS_TO
n14365,n5445,37.2983,FUNDED_BY
n15650,n26332,7.4508,DEVELOPS
n23826,n7347,7.9491,FOLLOWS
n1049,n4674,86.1267,FUNDED_BY
n6547,n15411,68.1058,FUNDED_BY
n28153,n10873,24.9213,FOLLOWS
n10070,n26584,19.8104,FUNDED_BY
n21594,n18385,2.8581,FUNDED_BY
n18272,n13536,82.6799,FUNDED_BY
n12597,n20483,31.7388,DEVELOPS
n7742,n14077,31.3803,FUNDED_BY
n21872,n19554,47.0208,FUNDED_BY
n26184,n6422,72.1811,FOLLOWS
n2069,n17543,40.6415,FOLLOWS
n4247,n5621,72.5298,DEVELOPS
n23862,n1451,11.333,BELONGS_TO
n22250,n14854,2.6326,DEVELOPS
n12849,n24273,9.8886,FUNDED_BY
n26979,n22841,4.0508,BELONGS_TO
n907,n21632,82.2163,BELONGS_TO
n24365,n22128,68.5217,DEVELOPS
n24564,n19306,91.013,DEVELOPS
n7213,n15981,97.6618,BELONGS_TO
n21476,n1369,67.1661,FOLLOWS
n1088,n11596,26.8889,DEVELOPS
n27199,n23469,24.2257,FUNDED_BY
n28788,n21296,10.7882,DEVELOPS
n19020,n28793,38.4914,FOLLOWS
n7344,n23967,27.0788,FOLLOWS
n25940,n1803,16.3613,FUNDED_BY
n27537,n3610,50.1506,DEVELOPS
n12453,n12079,15.7167,FUNDED_BY
n24231,n4320,90.5997,FUNDED_BY
n21985,n18729,32.8853,FOLLOWS
n15813,n27172,77.1192,BELONGS_TO
n1779,n19078,82.6041,FUNDED_BY
n22111,n18936,30.1676,BELONGS_TO
n23423,n18602,69.7994,FOLLOWS
n25422,n7678,4.1144,BELONGS_TO
n1650,n11845,87.5876,FOLLOWS
n3394,n2123,60.6844,DEVELOPS
n13611,n12665,86.0064,DEVELOPS
n9195,n24508,47.7765,FOLLOWS
n20137,n12514,18.3949,DEVELOPS
n14430,n25390,78.3277,DEVELOPS
n25958,n21430,52.0627,FUNDED_BY
n4085,n6544,81.8489,FUNDED_BY
n23558,n5242,52.4258,DEVELOPS
n22844,n13575,54.4368,FOLLOWS
n22167,n22637,13.7058,DEVELOPS
n8989,n27818,66.9698,BELONGS_TO
n13668,n7552,53.2911,DEVELOPS
n12746,n16882,60.8146,FUNDED_BY
n5582,n26294,71.3103,DEVELOPS
n28537,n1977,9.8595,FOLLOWS
n21769,n26194,14.9539,FOLLOWS
n21080,n13305,55.8876,DEVELOPS
n250,n28700,72.977,BELONGS_TO
n20632,n12757,11.426,BELONGS_TO
n7187,n24546,38.0402,FUNDED_BY
n10859,n8196,59.3163,BELONGS_TO
n21902,n7857,74.2274,FOLLOWS
n18462,n9029,66.7974,FUNDED_BY
n23303,n14538,63.6559,FOLLOWS
n1500,n18707,29.7041,DEVELOPS
n27783,n13644,59.7344,FOLLOWS
n22130,n109,86.4557,BELONGS_TO
n26695,n17481,68.0923,FUNDED_BY
n18741,n7251,38.1863,FUNDED_BY
n29522,n2367,99.2522,FOLLOWS
n16492,n5582,29.6427,DEVELOPS
n4977,n3880,79.0225,FUNDED_BY
n12639,n10753,19.3362,FOLLOWS
n6127,n3494,82.2974,FOLLOWS
n27782,n22770,73.4647,FUNDED_BY
n14472,n28889,39.6288,FUNDED_BY
n29612,n18830,8.3948,DEVELOPS
n20267,n2093,10.8675,FOLLOWS
n19843,n5381,97.0049,FOLLOWS
n7519,n19079,12.3454,BELONGS_TO
n5445,n15217,42.872,FOLLOWS
n11207,n12894,67.9295,DEVELOPS
n2405,n23569,18.4245,FOLLOWS
n7887,n22189,30.8435,FUNDED_BY
n4123,n9135,15.1465,BELONGS_TO
n19148,n5621,64.8887,FOLLOWS
n16045,n9122,26.4696,FUNDED_BY
n1,n24725,28.2222,BELONGS_TO
n25,n27078,95.2207,BELONGS_TO
n27907,n3438,73.077,BELONGS_TO
n14895,n20539,66.3968,BELONGS_TO
n9837,n14467,28.9981,FOLLOWS
n25374,n18328,70.9975,BELONGS_TO
n20743,n23945,14.1534,DEVELOPS
n22925,n18695,18.9178,FUNDED_BY
n15995,n3131,38.5526,FOLLOWS
n11648,n1341,94.796,FOLLOWS
n12417,n13514,0.4981,FUNDED_BY
n27402,n28606,46.1861,DEVELOPS
n2249,n19884,61.3823,BELONGS_TO
n27354,n5477,70.5635,FUNDED_BY
n10378,n12858,2.2808,FUNDED_BY
n29458,n804,13.1919,FUNDED_BY
n7374,n18632,57.6809,FUNDED_BY
n24343,n12453,95.1699,BELONGS_TO
n10599,n9478,59.1801,FUNDED_BY
n28911,n27708,95.9746,BELONGS_TO
n6894,n7964,60.8562,BELONGS_TO
n6432,n27332,38.6609,DEVELOPS
n6005,n18086,56.3502,DEVELOPS
n13594,n7213,24.5845,BELONGS_TO
n23826,n18774,26.9639,FOLLOWS
n3079,n15260,32.3965,FOLLOWS
n24964,n16231,59.1557,FOLLOWS
n23742,n9100,12.6279,FUNDED_BY
n25283,n27474,79.745,DEVELOPS
n1970,n15812,11.3053,DEVELOPS
n17451,n7041,93.6664,FUNDED_BY
n19105,n6969,54.182,DEVELOPS
n2892,n21799,57.1992,FUNDED_BY
n12079,n28081,3.1498,DEVELOPS
n19426,n24047,1.373,FUNDED_BY
n12565,n25493,4.7174,DEVELOPS
n907,n7112,65.5234,FUNDED_BY
n18640,n19436,51.2403,BELONGS_TO
n23414,n11815,83.734,BELONGS_TO
n4310,n243,25.5765,DEVELOPS
n18651,n21594,47.8019,DEVELOPS
n8210,n12256,92.7263,FUNDED_BY
n25019,n6542,19.225,BELONGS_TO
n23688,n73,84.7294,DEVELOPS
n28290,n1341,60.4633,FUNDED_BY
n6788,n20902,99.5438,BELONGS_TO
n25159,n3609,66.9262,BELONGS_TO
n23947,n1350,55.1037,DEVELOPS
n24889,n4024,89.1375,FOLLOWS
n844,n26615,78.4929,BELONGS_TO
n15564,n30,96.8149,FUNDED_BY
n12629,n19644,71.6207,BELONGS_TO
n14684,n294,44.1903,DEVELOPS
n26673,n26294,42.0668,FOLLOWS
n471,n21828,66.9589,FUNDED_BY
n16352,n9343,55.9018,FOLLOWS
n10605,n7448,11.6851,BELONGS_TO
n5398,n3821,51.282,BELONGS_TO
n23579,n23805,23.4554,BELONGS_TO
n25680,n4027,77.8475,BELONGS_TO
n22453,n29005,74.3767,BELONGS_TO
n1644,n12629,89.4979,FUNDED_BY
n25967,n17530,33.976,DEVELOPS
n9914,n1898,47.69,BELONGS_TO
n11420,n5296,89.5603,DEVELOPS
n21059,n21461,84.1364,BELONGS_TO
n20709,n1865,28.8734,DEVELOPS
n25754,n27542,63.4757,BELONGS_TO
n28926,n26320,87.3369,FOLLOWS
n517,n10509,74.0838,FUNDED_BY
n5566,n16492,76.3311,FUNDED_BY
n24249,n1428,99.0125,DEVELOPS
n13201,n18272,54.8108,FOLLOWS
n6592,n14723,24.5767,DEVELOPS
n18830,n21393,84.3229,FUNDED_BY
n7795,n15170,38.3498,FOLLOWS
n7661,n16300,77.8544,FOLLOWS
n26292,n27530,82.6891,FUNDED_BY
n10666,n14468,14.1845,FOLLOWS
n18092,n12499,83.1931,DEVELOPS
n6670,n3471,64.1618,BELONGS_TO
n22650,n25045,34.7975,DEVELOPS
n21866,n26573,10.1417,BELONGS_TO
n26825,n25419,32.6788,FOLLOWS
n25293,n28911,22.6777,FUNDED_BY
n20934,n8774,50.2959,FOLLOWS
n2631,n28550,23.5224,FOLLOWS
n22142,n27020,62.831,DEVELOPS
n29202,n20267,32.5492,FOLLOWS
n15664,n20927,53.1307,DEVELOPS
n21134,n6719,90.938,BELONGS_TO
n1685,n2152,24.2811,FUNDED_BY
n4273,n212,77.5111,FUNDED_BY
n7601,n27788,78.7382,FUNDED_BY
n9352,n15598,23.9993,BELONGS_TO
n18111,n20489,31.3986,DEVELOPS
n8163,n21369,25.8314,DEVELOPS
n3805,n4355,84.7327,DEVELOPS
n6922,n25924,59.6157,FOLLOWS
n12849,n9476,26.4205,BELONGS_TO
n13166,n26288,65.1308,BELONGS_TO
n3997,n28342,26.1112,FUNDED_BY
n9267,n10950,8.0942,FOLLOWS
n14230,n23530,30.1796,DEVELOPS
n2038,n17131,87.0448,BELONGS_TO
n1723,n24605,40.4043,FUNDED_BY
n24964,n12941,60.2029,DEVELOPS
n2414,n20609,91.8597,FUNDED_BY
n8990,n7887,6.7801,FUNDED_BY
n24851,n5019,37.9857,FUNDED_BY
n6928,n25876,69.0313,BELONGS_TO
n19641,n4167,9.7114,DEVELOPS
n21327,n15261,72.4608,BELONGS_TO
n17177,n1132,54.1343,DEVELOPS
n2069,n27542,19.2206,DEVELOPS
n18670,n1391,29.706,FOLLOWS
n19878,n7362,82.6263,FUNDED_BY
n15921,n15992,89.9413,FOLLOWS
n17636,n24175,71.7559,FUNDED_BY
n8103,n17212,9.5407,FOLLOWS
n29602,n23068,5.5924,FUNDED_BY
n13619,n22844,49.6718,BELONGS_TO
n16378,n4005,11.6414,FUNDED_BY
n3896,n3245,34.0736,FUNDED_BY
n7849,n17738,43.823,BELONGS_TO
n3614,n28057,1.156,DEVELOPS
n25953,n9195,56.8944,DEVELOPS
n18324,n2102,5.9509,DEVELOPS
n12852,n20045,5.8144,DEVELOPS
n9850,n22932,24.0009,DEVELOPS
n13462,n16810,72.9301,BELONGS_TO
n12573,n6895,93.3197,BELONGS_TO
n25198,n15051,24.9943,FUNDED_BY
n6022,n3052,80.9906,BELONGS_TO
n325,n17756,64.9276,FUNDED_BY
n2776,n7552,40.935,FUNDED_BY
n16269,n16775,29.4855,BELONGS_TO
n24564,n29686,34.6586,FOLLOWS
n29466,n12020,80.3157,FOLLOWS
n8883,n28895,6.9434,FOLLOWS
n17174,n19461,28.5746,FOLLOWS
n19445,n15393,23.7775,FOLLOWS
n3934,n8724,43.8735,BELONGS_TO
n20244,n12547,3.1533,FUNDED_BY
n27394,n4168,71.9385,FUNDED_BY
n17204,n11561,68.7511,DEVELOPS
n21343,n13827,14.6426,FOLLOWS
n23945,n28522,42.1729,FUNDED_BY
n19386,n28084,30.3229,FUNDED_BY
n2787,n3265,63.075,DEVELOPS
n2556,n9883,5.6185,FUNDED_BY
n6532,n26322,72.4357,DEVELOPS
n28228,n28601,55.7007,FUNDED_BY
n622,n25440,48.0138,BELONGS_TO
n10708,n310,36.5402,FOLLOWS
n17584,n10536,85.7663,DEVELOPS
n21093,n13279,94.6533,DEVELOPS
n27779,n2859,22.549,BELONGS_TO
n12880,n18132,94.4029,FOLLOWS
n6384,n22765,39.1068,FUNDED_BY
n17488,n12645,21.9369,DEVELOPS
n4852,n9485,73.4794,BELONGS_TO
n19936,n2641,92.2016,FUNDED_BY
n16231,n7845,43.1185,FUNDED_BY
n26823,n5680,58.3863,FUNDED_BY
n5528,n21600,58.4854,BELONGS_TO
n7440,n26417,8.5163,FUNDED_BY
n12043,n5372,27.205,BELONGS_TO
n22116,n310,76.7493,FUNDED_BY
n21946,n11282,21.1837,DEVELOPS
n11614,n21471,23.506,DEVELOPS
n18728,n14305,65.3368,FOLLOWS
n12517,n2143,94.5771,BELONGS_TO
n22533,n9850,30.2255,FOLLOWS
n23447,n2452,38.8688,FUNDED_BY
n23138,n23263,2.3805,DEVELOPS
n19690,n25768,98.9551,FUNDED_BY
n7002,n12247,77.0298,BELONGS_TO
n71,n9760,38.2988,BELONGS_TO
n17850,n21913,56.2383,FOLLOWS
n25763,n21671,84.8157,BELONGS_TO
n17901,n6851,19.1239,DEVELOPS
n909,n28996,23.6795,DEVELOPS
n28926,n12254,71.0037,FOLLOWS
n5958,n24130,26.3538,BELONGS_TO
n6374,n26231,26.7588,DEVELOPS
n28215,n5976,73.4151,BELONGS_TO
n8063,n11331,8.0063,DEVELOPS
n1001,n27762,30.6204,BELONGS_TO
n12517,n29825,33.3925,BELONGS_TO
n17070,n26105,51.0157,FOLLOWS
n26704,n13198,98.0068,DEVELOPS
n903,n10164,16.8998,FOLLOWS
n3195,n9632,6.6252,BELONGS_TO
n13842,n23637,5.3754,FOLLOWS
n13841,n7101,78.3076,DEVELOPS
n27490,n27601,63.3749,FUNDED_BY
n14102,n4460,16.7827,BELONGS_TO
n11516,n9356,19.6199,DEVELOPS
n9009,n5061,3.0043,FUNDED_BY
n20934,n17047,6.5303,BELONGS_TO
n15134,n26283,24.3667,FOLLOWS
n7164,n21475,73.0637,DEVELOPS
n13826,n14479,19.029,FOLLOWS
n10754,n28344,23.5976,DEVELOPS
n28015,n10855,40.7917,DEVELOPS
n23890,n26011,86.2197,DEVELOPS
n16537,n6962,45.4628,FUNDED_BY
n22504,n27426,29.9871,DEVELOPS
n12814,n8027,61.0941,FUNDED_BY
n12522,n15028,35.1271,DEVELOPS
n6669,n23721,74.2148,BELONGS_TO
n2720,n4123,1.9138,FUNDED_BY
n356,n23545,38.4749,FUNDED_BY
n11595,n28262,37.6518,FOLLOWS
n5386,n7111,69.8096,BELONGS_TO
n9340,n24940,42.6901,FOLLOWS
n3609,n8323,36.1385,BELONGS_TO
n25763,n20267,53.6767,DEVELOPS
n25527,n20627,90.6638,FUNDED_BY
n419,n17637,18.3999,FUNDED_BY
n25953,n9235,60.6918,FOLLOWS
n9241,n11178,98.3045,BELONGS_TO
n5374,n15872,79.8114,FUNDED_BY
n21881,n21134,50.361,BELONGS_TO
n24889,n9865,91.7207,FUNDED_BY
n16405,n16639,71.7474,FUNDED_BY
n14354,n4488,47.643,FOLLOWS
n8807,n27139,79.6829,FUNDED_BY
n19369,n10395,54.1531,DEVELOPS
n1627,n24081,69.153,FOLLOWS
n25941,n24270,54.9362,FOLLOWS
n22844,n3414,89.4298,FUNDED_BY
n27426,n3102,18.3934,DEVELOPS
n18390,n12664,93.3382,DEVELOPS
n27108,n6005,78.615,DEVELOPS
n13608,n16310,78.0672,BELONGS_TO
n5311,n14523,69.6087,FOLLOWS
n2009,n13334,79.4146,BELONGS_TO
n25014,n22142,1.2897,BELONGS_TO
n2091,n7547,60.5174,FUNDED_BY
n16352,n8789,84.555,FOLLOWS
n11331,n26015,55.8866,FUNDED_BY
n12593,n14276,61.5491,FUNDED_BY
n8323,n5632,55.089,FUNDED_BY
n6918,n6135,46.2876,BELONGS_TO
n3706,n22327,59.3507,FOLLOWS
n10875,n22118,68.3101,DEVELOPS
n453,n29502,14.2969,DEVELOPS
n15528,n16548,29.7694,BELONGS_TO
n29556,n17295,66.4112,BELONGS_TO
n21164,n12274,97.531,FUNDED_BY
n21681,n11207,11.9012,FUNDED_BY
n28552,n21533,11.7326,FUNDED_BY
n24854,n24727,64.2757,FUNDED_BY
n7879,n6803,80.7279,FUNDED_BY
n10611,n3140,77.6923,FUNDED_BY
n24854,n3749,75.1344,DEVELOPS
n9052,n25754,77.58,DEVELOPS
n28419,n9649,38.4365,DEVELOPS
n14267,n12390,4.7832,FUNDED_BY
n27137,n17469,11.4586,DEVELOPS
n25713,n19386,2.1016,BELONGS_TO
n10185,n27349,29.2172,FOLLOWS
n6932,n12089,43.952,FUNDED_BY
n7887,n4156,49.0056,BELONGS_TO
n18732,n8538,29.0733,DEVELOPS
n19306,n28065,68.9706,FUNDED_BY
n23104,n14755,93.7276,FOLLOWS
n11059,n22692,58.8238,BELONGS_TO
n14783,n2463,63.3719,DEVELOPS
n23447,n29502,7.6379,FUNDED_BY
n19641,n28839,88.0534,BELONGS_TO
n16030,n24816,57.1598,FUNDED_BY
n325,n21466,93.1585,FUNDED_BY
n24764,n20631,62.4315,DEVELOPS
n7133,n1138,95.0447,FOLLOWS
n17543,n9617,94.4818,DEVELOPS
n20809,n17324,77.1148,FUNDED_BY
n682,n1582,8.3066,FOLLOWS
n25749,n5881,30.6978,DEVELOPS
n6718,n15017,33.6646,DEVELOPS
n27679,n9769,65.6516,FOLLOWS
n24299,n9570,28.7989,FUNDED_BY
n12736,n11989,59.3979,FUNDED_BY
n9436,n15872,11.6723,FOLLOWS
n27778,n2404,6.0341,FUNDED_BY
n29503,n27733,62.1738,DEVELOPS
n27603,n17084,4.0541,FUNDED_BY
n1858,n18629,70.9405,FUNDED_BY
n19823,n23007,80.228,BELONGS_TO
n1390,n4978,36.792,BELONGS_TO
n14015,n27310,68.7097,FOLLOWS
n3279,n29418,48.0583,BELONGS_TO
n14684,n26584,68.544,FOLLOWS
n13525,n11763,45.159,FOLLOWS
n6384,n16921,57.4789,BELONGS_TO
n21277,n24617,5.7759,FOLLOWS
n20380,n5445,44.1914,BELONGS_TO
n24340,n20934,91.3063,DEVELOPS
n21493,n5907,37.466,FOLLOWS
n7036,n17268,29.3838,FOLLOWS
n7375,n23945,11.5511,FOLLOWS
n17699,n23263,6.5104,FUNDED_BY
n14918,n29690,48.6737,FOLLOWS
n15067,n11264,55.7246,FOLLOWS
n11344,n25130,99.1417,FUNDED_BY
n8103,n524,59.7887,BELONGS_TO
n25768,n26325,3.7572,DEVELOPS
n23303,n2770,17.1361,BELONGS_TO
n21946,n12499,62.7013,DEVELOPS
n20439,n16349,58.5184,FOLLOWS
n7329,n24969,90.9281,FUNDED_BY
n13712,n27890,21.3234,BELONGS_TO
n8352,n28852,20.7522,FUNDED_BY
n7187,n21757,24.664,FUNDED_BY
n25768,n10678,15.1002,FUNDED_BY
n6236,n21291,34.5386,FUNDED_BY
n9230,n26141,47.3977,FUNDED_BY
n16269,n10459,62.5144,FUNDED_BY
n18936,n19148,88.6819,FOLLOWS
n19823,n27162,63.575,FOLLOWS
n24209,n26599,65.0339,FOLLOWS
n8224,n20847,16.8062,BELONGS_TO
n12547,n3843,33.4066,FUNDED_BY
n7553,n28310,10.8508,FUNDED_BY
n4096,n27239,21.9092,FUNDED_BY
n8323,n26584,83.7001,DEVELOPS
n1564,n12499,70.6549,FOLLOWS
n21828,n21600,27.005,FOLLOWS
n3725,n25147,73.0019,BELONGS_TO
n28550,n8968,97.8746,DEVELOPS
n25191,n8724,87.6981,DEVELOPS
n14491,n4123,90.5091,BELONGS_TO
n28552,n1913,39.4206,FOLLOWS
n821,n2635,30.5627,FUNDED_BY
n22319,n11427,1.1336,FOLLOWS
n27784,n19216,64.3642,DEVELOPS
n19822,n18385,81.0414,FOLLOWS
n29301,n23321,24.2962,DEVELOPS
n12510,n11292,3.1624,DEVELOPS
n12980,n9331,3.5995,FOLLOWS
n4120,n10584,59.0357,FOLLOWS
n3608,n25301,6.3846,FOLLOWS
n24277,n8299,10.505,FOLLOWS
n29790,n26294,77.715,DEVELOPS
n6127,n2892,89.9269,FUNDED_BY
n10455,n1937,2.5958,FUNDED_BY
n481,n23077,65.056,DEVELOPS
n7156,n603,30.9356,FUNDED_BY
n12962,n15921,22.924,FOLLOWS
n4330,n10561,24.3744,BELONGS_TO
n13305,n29345,72.8997,BELONGS_TO
n2803,n18328,83.493,BELONGS_TO
n15387,n29433,67.287,DEVELOPS
n7156,n4062,27.15,BELONGS_TO
n29296,n1640,2.0297,FOLLOWS
n19793,n27686,65.4732,FUNDED_BY
n17009,n11547,70.995,BELONGS_TO
n25899,n24996,40.1911,BELONGS_TO
n3772,n27089,97.1781,BELONGS_TO
n1462,n28991,37.6855,FOLLOWS
n7944,n3563,23.7358,FOLLOWS
n11046,n25349,5.3698,BELONGS_TO
n13062,n17012,92.7644,FOLLOWS
n15956,n2810,46.8497,DEVELOPS
n28550,n12113,87.7013,FUNDED_BY
n909,n18866,29.7257,FUNDED_BY
n4096,n19306,8.1983,FOLLOWS
n1538,n15812,52.7745,DEVELOPS
n27517,n18478,29.521,DEVELOPS
n9150,n9934,10.3728,FUNDED_BY
n16104,n15393,21.7448,FUNDED_BY
n24581,n21837,67.7033,BELONGS_TO
n23721,n27280,22.4027,DEVELOPS
n18651,n27078,47.9476,FUNDED_BY
n1200,n2837,59.1224,FUNDED_BY
n6145,n4168,87.8655,BELONGS_TO
n13243,n9091,91.7232,DEVELOPS
n11344,n17634,8.0739,FUNDED_BY
n17094,n20927,12.383,DEVELOPS
n26122,n6570,87.3413,DEVELOPS
